customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2832-TZYS,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.08,552.39,No
8137-PKHL,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,107.8,3119.94,No
4116-BMHO,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.05,7394.33,Yes
5343-UIKV,Female,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.29,154.8,No
2300-CGNO,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),84.31,2862.49,No
4656-TKGL,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,90.74,1441.4,Yes
5882-RMKA,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.78,523.02,Yes
7373-UBMM,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.35,4713.54,No
5072-SWAW,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.4,2130.26,No
5472-HWZN,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.05,2070.56,No
9407-PDRN,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.73,5559.15,No
4994-IOCD,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.3,1631.67,No
2517-OHJX,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.2,5382.2,No
3379-UIHQ,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.96,328.59,Yes
6036-NEIY,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.05,145.82,Yes
6113-ZPSX,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.08,1688.73,Yes
3134-GLZB,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,80.92,1551.68,No
8793-RPKB,Male,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.07,1513.49,No
6197-DGBU,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,97.62,2553.66,No
3157-GIHI,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),108.15,650.54,No
9134-SQZW,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,99.41,2301.08,No
9172-KVRQ,Female,0,No,Yes,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.31,513.59,Yes
1923-PJDD,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.39,7029.24,Yes
3424-HIPJ,Male,1,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,85.81,865.26,No
3376-MFDN,Female,0,No,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.22,7443.68,No
4547-KBZC,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.96, ,No
7630-KLKS,Male,1,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.22,563.82,Yes
7723-NLBH,Male,0,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.22,2201.83,Yes
9468-UAEV,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),111.44,1266.64,No
4402-MBSP,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.39,7256.58,No
1164-NSEU,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,8432.42,No
3775-ZIXL,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.76,466.43,No
7226-OQOC,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.84,3164.38,No
8820-IMPS,Male,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,108.71,2497.98,No
8885-HVSY,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,86.98,3244.3,No
2015-CWUR,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.75,2899.76,No
4120-TKMK,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),76.69,694.64,No
5604-DZNE,Male,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.6,1212.17,No
4747-ANGJ,Female,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.88,2206.15,No
1250-BJCU,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),72.65,2084.74,No
9487-JHNR,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),91.82,115.68,No
9776-VIDC,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.83,256.64,No
6005-NUPE,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.35,644.71,No
3844-WXOU,Male,0,Yes,No,47,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.68,4378.61,No
6190-MWHL,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,102.31,6436.47,No
4087-ZFEA,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,107.41,6435.74,No
7460-IRFO,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.74,1253.83,No
5446-PHSE,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.83,822.77,No
3918-DUAD,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,101.16,101.16,No
8069-NWPZ,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.82,2523.23,No
7665-DLFM,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.45,1562.55,Yes
9864-HWPE,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),81.54,968.01,No
5697-GZCX,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.16,70.16,No
7260-BBTW,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.36,116.61,No
7109-JTIR,Female,0,Yes,No,64,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,104.17,6645.25,No
3425-YJYI,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.41,1985.62,No
1168-CLKN,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.0,3340.14,Yes
3616-SJSE,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.82,3092.97,No
8765-IAOX,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.61,878.33,No
2117-DZGF,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,93.59,2269.05,No
5174-FGTV,Female,0,Yes,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.84,979.49,No
2666-UMBC,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.54,389.15,Yes
9213-SREJ,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,77.07,3102.31,No
2261-UQCG,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),115.08,6929.46,No
3815-CZMI,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.24,35.24,Yes
6021-WGHJ,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.89,548.39,Yes
9096-TUUA,Male,0,No,No,59,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.57,4380.95,No
6362-BLWM,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.24,6067.42,No
5258-XQAN,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,99.41,2590.12,No
5485-QDFA,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,118.16, ,Yes
8164-IDII,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,95.57,2484.1,No
5860-VMWQ,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.73,6185.81,No
5883-ONMI,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,6173.35,Yes
5174-NDKV,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,4147.76,Yes
5161-PSPG,Female,0,Yes,No,23,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),56.95,1335.26,No
6099-DPZP,Female,1,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.76,1392.83,No
2356-EAEV,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,96.67,3115.61,No
6706-BXRO,Male,1,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.11,1312.03,Yes
1152-MBSH,Female,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.21,1723.46,No
3805-QOTU,Female,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,113.39,3844.04,No
6850-CQCM,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,110.21,5091.05,No
3392-RAGW,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,73.69,4284.15,No
6060-BQUJ,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,91.38,5472.96,No
1899-IUKZ,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.95,2099.79,No
7449-DIHS,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.57,1757.81,No
8647-MBSN,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),87.19,6203.89,No
1730-ZJXQ,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.52,928.45,No
4763-PQAU,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),105.01,3634.3,No
1878-QKVE,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.63,2246.5,No
3297-UXIP,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,100.16,4032.5,No
8371-RVCO,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),97.65,4311.87,No
2009-LMAD,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,4964.71,No
7578-UZUE,Female,0,No,Yes,11,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.63,1102.5,Yes
4562-YXXQ,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),88.0,5894.5,No
3768-BXZA,Female,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.73,3086.61,No
7142-DIBC,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.04,294.68,Yes
7266-FMOK,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),104.36,6650.83,No
7654-TIYJ,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),91.35,371.14,No
4702-YXWL,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,86.36,89.49,No
6556-UUQV,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.51,4232.03,Yes
2700-XHRK,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,107.02,865.71,Yes
3298-JZOF,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.33,570.38,Yes
3930-QWJE,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),104.19,5936.78,No
3139-PLZU,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.11,1789.96,No
7436-UABE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,7110.84,No
6622-SOAK,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,97.48,1375.62,Yes
3609-CIXD,Female,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),108.01,7770.46,No
8916-ICPV,Female,1,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),91.1,3768.32,No
3086-YWQY,Female,1,No,No,49,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.47,3762.95,No
8483-PUVR,Male,0,No,Yes,50,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.01,4340.32,No
3287-OBTD,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.42,2845.24,No
3534-OQJT,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.93,903.6,No
7876-IPXC,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,99.49,2094.43,No
6237-IHWG,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),110.06,7471.54,No
5304-EGMR,Male,1,No,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),92.6,6285.61,No
6909-NRCQ,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),115.27,7442.48,No
8442-GUDO,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.21,5856.96,No
4228-XHPA,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,109.54,2286.8,Yes
8768-PYBB,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),71.43,883.18,No
2639-LKFS,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.88,1271.57,No
5027-REOH,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,95.76,4407.31,No
2797-LSLL,Male,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.56,799.51,No
1072-XJVQ,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,82.27,2442.05,No
1177-PDRC,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.62,4151.54,No
5495-NXIF,Female,0,No,Yes,38,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,92.1,3531.72,No
5982-JKGZ,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,112.43,3924.44,Yes
9696-EZDZ,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.32,5300.51,No
6659-BBPY,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,78.37,773.22,No
9598-WMUG,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),95.53,6525.53,No
4480-ZEYQ,Male,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.48,646.23,No
9652-OCWD,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),86.49,347.27,No
8601-CGHK,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,104.94,2026.71,Yes
7744-VZIT,Female,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,111.88,6925.59,No
1971-EANY,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.39,3728.02,No
4960-COJZ,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),113.43,4649.5,Yes
4967-JXCF,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.53,1315.23,No
5375-SNQL,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.75,304.62,No
1968-ZYCR,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,108.11,445.49,Yes
8075-NXFZ,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.35,3782.57,Yes
9112-XEFU,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,104.1,4965.2,Yes
8097-ESND,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.78,2355.5,No
1868-KBVB,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,92.56,3934.32,No
7355-LPQD,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.62,2839.89,No
5109-GOPH,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.51,2808.35,No
6057-SAWD,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.76,4763.98,Yes
7455-UYVK,Male,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.89,579.19,No
6193-RAQP,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.91,5772.34,Yes
1143-IQCR,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,92.82,2224.61,No
7318-OPTA,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.89,6974.99,No
8203-MDWH,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),82.19,1083.97,No
7487-HNYA,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.27,2446.84,No
6472-GYTM,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),85.32,5235.34,No
8118-IPQI,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,105.1,1677.95,No
6317-TLPU,Female,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.19,402.29,No
